,sport,normal,abnormal,excluded
13724,27004,34.0,2.0,False
13725,49482,34.0,2.0,False
13726,49452,34.0,2.0,False
13727,11790,33.0,3.0,False
13728,27278,35.0,1.0,False
13729,49291,36.0,0.0,1.0
13730,49286,36.0,0.0,1.0
13731,11922,35.0,1.0,False
13732,11898,35.0,1.0,False
13733,49238,34.0,2.0,False
13734,11893,34.0,2.0,False
13735,36446,36.0,0.0,1.0
13736,49167,33.0,3.0,False
13737,27283,35.0,1.0,False
13738,60357,36.0,0.0,1.0
13739,34878,36.0,0.0,1.0
13740,49121,35.0,1.0,False
13741,27313,36.0,0.0,1.0
13742,11804,36.0,0.0,1.0
13743,27318,33.0,3.0,False
13744,27331,35.0,1.0,False
13745,36468,34.0,2.0,False
13746,49092,34.0,2.0,False
13747,11929,35.0,1.0,False
13748,11931,35.0,1.0,False
13749,49299,35.0,1.0,False
13750,49300,36.0,0.0,1.0
13751,49438,35.0,1.0,False
13752,27141,35.0,1.0,False
13753,12042,34.0,2.0,False
13754,12039,36.0,0.0,1.0
13755,12035,35.0,1.0,False
13756,12019,34.0,2.0,False
13757,49393,36.0,0.0,1.0
13758,34898,36.0,0.0,1.0
13759,44735,35.0,1.0,False
13760,49365,36.0,0.0,1.0
13761,11980,36.0,0.0,1.0
13762,36429,35.0,1.0,False
13763,27188,32.0,4.0,False
13764,49335,33.0,3.0,False
13765,36430,33.0,3.0,False
13766,2409,35.0,1.0,False
13767,11944,35.0,1.0,False
13768,11183,34.0,2.0,False
13769,48263,33.0,3.0,False
13770,11166,36.0,0.0,1.0
13771,10470,35.0,1.0,False
13772,47432,36.0,0.0,1.0
13773,28259,35.0,1.0,False
13774,10529,35.0,1.0,False
13775,28264,34.0,2.0,False
13776,10524,34.0,2.0,False
13777,10491,36.0,0.0,1.0
13778,47392,35.0,1.0,False
13779,28285,33.0,3.0,False
13780,28292,35.0,1.0,False
13781,28347,35.0,1.0,False
13782,47353,36.0,0.0,1.0
13783,28298,36.0,0.0,1.0
13784,47335,35.0,1.0,False
13785,47317,35.0,1.0,False
13786,28321,35.0,1.0,False
13787,2489,35.0,1.0,False
13788,10412,34.0,2.0,False
13789,10409,32.0,4.0,False
13790,10538,32.0,4.0,False
13791,47437,34.0,2.0,False
13792,10543,36.0,0.0,1.0
13793,10546,34.0,2.0,False
13794,16476,33.0,3.0,False
13795,47570,35.0,1.0,False
13796,28169,34.0,2.0,False
13797,10603,36.0,0.0,1.0
13798,28175,35.0,1.0,False
13799,47540,35.0,1.0,False
13800,28186,36.0,0.0,1.0
13801,28188,35.0,1.0,False
13802,10583,33.0,3.0,False
13803,28212,35.0,1.0,False
13804,47494,34.0,2.0,False
13805,28223,36.0,0.0,1.0
13806,10577,35.0,1.0,False
13807,10573,36.0,0.0,1.0
13808,10570,33.0,3.0,False
13809,10565,36.0,0.0,1.0
13810,16588,34.0,2.0,False
13811,28344,35.0,1.0,False
13812,47269,35.0,1.0,False
13813,48253,36.0,0.0,1.0
13814,46963,36.0,0.0,1.0
13815,47080,35.0,1.0,False
13816,47060,36.0,0.0,1.0
13817,47052,36.0,0.0,1.0
13818,10226,35.0,1.0,False
13819,28475,36.0,0.0,1.0
13820,64821,36.0,0.0,1.0
13821,46987,34.0,2.0,False
13822,46984,33.0,3.0,False
13823,10178,34.0,2.0,False
13824,10401,34.0,2.0,False
13825,10156,34.0,2.0,False
13826,46906,36.0,0.0,1.0
13827,46905,33.0,3.0,False
13828,10135,33.0,3.0,False
13829,47077,35.0,1.0,False
13830,34808,35.0,1.0,False
13831,27099,36.0,0.0,1.0
13832,10110,34.0,2.0,False
13833,10252,34.0,2.0,False
13834,47111,34.0,2.0,False
13835,10270,36.0,0.0,1.0
13836,10271,34.0,2.0,False
13837,47251,36.0,0.0,1.0
13838,28357,35.0,1.0,False
13839,10373,36.0,0.0,1.0
13840,28362,36.0,0.0,1.0
13841,10358,33.0,3.0,False
13842,10348,35.0,1.0,False
13843,47203,35.0,1.0,False
13844,28382,35.0,1.0,False
13845,47196,34.0,2.0,False
13846,47169,34.0,2.0,False
13847,10313,35.0,1.0,False
13848,17339,35.0,1.0,False
13849,47144,36.0,0.0,1.0
13850,10297,34.0,2.0,False
13851,28430,34.0,2.0,False
13852,47126,35.0,1.0,False
13853,47122,36.0,0.0,1.0
13854,10617,35.0,1.0,False
13855,28161,36.0,0.0,1.0
13856,47587,34.0,2.0,False
13857,11017,36.0,0.0,1.0
13858,48112,35.0,1.0,False
13859,16380,35.0,1.0,False
13860,27895,34.0,2.0,False
13861,27901,34.0,2.0,False
13862,48077,33.0,3.0,False
13863,48071,35.0,1.0,False
13864,27908,35.0,1.0,False
13865,48065,34.0,2.0,False
13866,5298,34.0,2.0,False
13867,10647,36.0,0.0,1.0
13868,11006,35.0,1.0,False
13869,16315,35.0,1.0,False
13870,10994,34.0,2.0,False
13871,27923,35.0,1.0,False
13872,48019,35.0,1.0,False
13873,10965,34.0,2.0,False
13874,10960,35.0,1.0,False
13875,34836,36.0,0.0,1.0
13876,11066,35.0,1.0,False
13877,48128,35.0,1.0,False
13878,48130,34.0,2.0,False
13879,27853,34.0,2.0,False
13880,48247,34.0,2.0,False
13881,48245,34.0,2.0,False
13882,48241,35.0,1.0,False
13883,48237,36.0,0.0,1.0
13884,11148,36.0,0.0,1.0
13885,15933,36.0,0.0,1.0
13886,48219,34.0,2.0,False
13887,11127,36.0,0.0,1.0
13888,27823,36.0,0.0,1.0
13889,27828,33.0,3.0,False
13890,48197,36.0,0.0,1.0
13891,11111,35.0,1.0,False
13892,48183,36.0,0.0,1.0
13893,11108,33.0,3.0,False
13894,36518,35.0,1.0,False
13895,48165,34.0,2.0,False
13896,48157,36.0,0.0,1.0
13897,10949,35.0,1.0,False
13898,10937,34.0,2.0,False
13899,10922,34.0,2.0,False
13900,10787,34.0,2.0,False
13901,28086,35.0,1.0,False
13902,10747,35.0,1.0,False
13903,47691,36.0,0.0,1.0
13904,10745,32.0,4.0,False
13905,10744,35.0,1.0,False
13906,47690,34.0,2.0,False
13907,10736,33.0,3.0,False
13908,28108,34.0,2.0,False
13909,28115,35.0,1.0,False
13910,2478,32.0,4.0,False
13911,47645,36.0,0.0,1.0
13912,10690,34.0,2.0,False
13913,47631,35.0,1.0,False
13914,47627,36.0,0.0,1.0
13915,28142,35.0,1.0,False
13916,10655,30.0,6.0,False
13917,10648,36.0,0.0,1.0
13918,10783,36.0,0.0,1.0
13919,10794,35.0,1.0,False
13920,27976,35.0,1.0,False
13921,10800,36.0,0.0,1.0
13922,47927,36.0,0.0,1.0
13923,47921,36.0,0.0,1.0
13924,47897,35.0,1.0,False
13925,47896,34.0,2.0,False
13926,10894,35.0,1.0,False
13927,28002,34.0,2.0,False
13928,47884,35.0,1.0,False
13929,28014,34.0,2.0,False
13930,47833,36.0,0.0,1.0
13931,47831,33.0,3.0,False
13932,47813,33.0,3.0,False
13933,47801,34.0,2.0,False
13934,10822,35.0,1.0,False
13935,47780,35.0,1.0,False
13936,47776,35.0,1.0,False
13937,45876,35.0,1.0,False
13938,47756,36.0,0.0,1.0
13939,43617,35.0,1.0,False
13940,43612,36.0,0.0,1.0
13941,43597,36.0,0.0,1.0
13942,38940,34.0,2.0,False
13943,39003,36.0,0.0,1.0
13944,38999,35.0,1.0,False
13945,33322,36.0,0.0,1.0
13946,4307,34.0,2.0,False
13947,4304,36.0,0.0,1.0
13948,4303,33.0,3.0,False
13949,38966,35.0,1.0,False
13950,33349,36.0,0.0,1.0
13951,33373,36.0,0.0,1.0
13952,4224,30.0,6.0,False
13953,38918,33.0,3.0,False
13954,4254,34.0,2.0,False
13955,38896,33.0,3.0,False
13956,38891,36.0,0.0,1.0
13957,4250,36.0,0.0,1.0
13958,38889,33.0,3.0,False
13959,4238,35.0,1.0,False
13960,38882,36.0,0.0,1.0
13961,39022,35.0,1.0,False
13962,39044,36.0,0.0,1.0
13963,24207,36.0,0.0,1.0
13964,39045,35.0,1.0,False
13965,54267,32.0,4.0,False
13966,4433,36.0,0.0,1.0
13967,33220,36.0,0.0,1.0
13968,36885,33.0,3.0,False
13969,39154,35.0,1.0,False
13970,33230,36.0,0.0,1.0
13971,39126,33.0,3.0,False
13972,54199,36.0,0.0,1.0
13973,4378,36.0,0.0,1.0
13974,39111,33.0,3.0,False
13975,39098,32.0,4.0,False
13976,58386,34.0,2.0,False
13977,39095,35.0,1.0,False
13978,4362,36.0,0.0,1.0
13979,33274,35.0,1.0,False
13980,39085,36.0,0.0,1.0
13981,39073,36.0,0.0,1.0
13982,64050,36.0,0.0,1.0
13983,4222,35.0,1.0,False
13984,33180,34.0,2.0,False
13985,3945,36.0,0.0,1.0
13986,3994,36.0,0.0,1.0
13987,38511,36.0,0.0,1.0
13988,3980,35.0,1.0,False
13989,3979,34.0,2.0,False
13990,38500,35.0,1.0,False
13991,33655,35.0,1.0,False
13992,3956,32.0,4.0,False
13993,3946,35.0,1.0,False
13994,38468,33.0,3.0,False
13995,33396,35.0,1.0,False
13996,33671,34.0,2.0,False
13997,3934,34.0,2.0,False
13998,38451,36.0,0.0,1.0
13999,3925,34.0,2.0,False
14000,3915,32.0,4.0,False
14001,38433,33.0,3.0,False
14002,3904,35.0,1.0,False
14003,3894,35.0,1.0,False
14004,33624,33.0,3.0,False
14005,33616,36.0,0.0,1.0
14006,4008,34.0,2.0,False
14007,38561,36.0,0.0,1.0
14008,33397,35.0,1.0,False
14009,33439,35.0,1.0,False
14010,4171,35.0,1.0,False
14011,33455,34.0,2.0,False
14012,53729,36.0,0.0,1.0
14013,24896,32.0,4.0,False
14014,38766,35.0,1.0,False
14015,38756,34.0,2.0,False
14016,4087,35.0,1.0,False
14017,38655,34.0,2.0,False
14018,38649,35.0,1.0,False
14019,33560,35.0,1.0,False
14020,36905,36.0,0.0,1.0
14021,33590,34.0,2.0,False
14022,4027,36.0,0.0,1.0
14023,38594,35.0,1.0,False
14024,38565,35.0,1.0,False
14025,4448,34.0,2.0,False
14026,3664,35.0,1.0,False
14027,36870,35.0,1.0,False
14028,4815,36.0,0.0,1.0
14029,4857,34.0,2.0,False
14030,39797,36.0,0.0,1.0
14031,39792,35.0,1.0,False
14032,39788,36.0,0.0,1.0
14033,39780,34.0,2.0,False
14034,39778,36.0,0.0,1.0
14035,39764,36.0,0.0,1.0
14036,4821,35.0,1.0,False
14037,32889,35.0,1.0,False
14038,39658,34.0,2.0,False
14039,39738,34.0,2.0,False
14040,4804,36.0,0.0,1.0
14041,4792,36.0,0.0,1.0
14042,4789,35.0,1.0,False
14043,39707,35.0,1.0,False
14044,52397,36.0,0.0,1.0
14045,4778,35.0,1.0,False
14046,39667,36.0,0.0,1.0
14047,32846,34.0,2.0,False
14048,32838,35.0,1.0,False
14049,4871,36.0,0.0,1.0
14050,39836,36.0,0.0,1.0
14051,40131,36.0,0.0,1.0
14052,32651,34.0,2.0,False
14053,5047,36.0,0.0,1.0
14054,32656,35.0,1.0,False
14055,40095,35.0,1.0,False
14056,40087,34.0,2.0,False
14057,40079,35.0,1.0,False
14058,4973,35.0,1.0,False
14059,32734,35.0,1.0,False
14060,39959,35.0,1.0,False
14061,39929,36.0,0.0,1.0
14062,4928,33.0,3.0,False
14063,39906,35.0,1.0,False
14064,39900,36.0,0.0,1.0
14065,32793,36.0,0.0,1.0
14066,32817,34.0,2.0,False
14067,4881,35.0,1.0,False
14068,4770,33.0,3.0,False
14069,32931,30.0,6.0,False
14070,33176,36.0,0.0,1.0
14071,33131,36.0,0.0,1.0
14072,33060,34.0,2.0,False
14073,4571,34.0,2.0,False
14074,2735,35.0,1.0,False
14075,33092,36.0,0.0,1.0
14076,39382,36.0,0.0,1.0
14077,24515,36.0,0.0,1.0
14078,33108,35.0,1.0,False
14079,39324,36.0,0.0,1.0
14080,4492,35.0,1.0,False
14081,32938,33.0,3.0,False
14082,39302,34.0,2.0,False
14083,39297,34.0,2.0,False
14084,33153,35.0,1.0,False
14085,33156,36.0,0.0,1.0
14086,39281,35.0,1.0,False
14087,39275,35.0,1.0,False
14088,39267,33.0,3.0,False
14089,39256,35.0,1.0,False
14090,4598,35.0,1.0,False
14091,39452,36.0,0.0,1.0
14092,33042,33.0,3.0,False
14093,39480,36.0,0.0,1.0
14094,39642,33.0,3.0,False
14095,4729,33.0,3.0,False
14096,2727,33.0,3.0,False
14097,39614,36.0,0.0,1.0
14098,39604,35.0,1.0,False
14099,39601,34.0,2.0,False
14100,32984,35.0,1.0,False
14101,4696,34.0,2.0,False
14102,4681,35.0,1.0,False
14103,4662,33.0,3.0,False
14104,4658,31.0,5.0,False
14105,33005,32.0,4.0,False
14106,39534,34.0,2.0,False
14107,4643,34.0,2.0,False
14108,4642,36.0,0.0,1.0
14109,39488,36.0,0.0,1.0
14110,4627,36.0,0.0,1.0
14111,38405,35.0,1.0,False
14112,33703,35.0,1.0,False
14113,3876,33.0,3.0,False
14114,54479,36.0,0.0,1.0
14115,37519,35.0,1.0,False
14116,34266,35.0,1.0,False
14117,37505,33.0,3.0,False
14118,34270,36.0,0.0,1.0
14119,36981,34.0,2.0,False
14120,37499,36.0,0.0,1.0
14121,25650,35.0,1.0,False
14122,37487,35.0,1.0,False
14123,3160,35.0,1.0,False
14124,37382,35.0,1.0,False
14125,59198,36.0,0.0,1.0
14126,37473,35.0,1.0,False
14127,37461,36.0,0.0,1.0
14128,37452,35.0,1.0,False
14129,3139,35.0,1.0,False
14130,37398,36.0,0.0,1.0
14131,37394,34.0,2.0,False
14132,34344,35.0,1.0,False
14133,34258,35.0,1.0,False
14134,3195,34.0,2.0,False
14135,3196,34.0,2.0,False
14136,37530,35.0,1.0,False
14137,3283,34.0,2.0,False
14138,37610,35.0,1.0,False
14139,3279,35.0,1.0,False
14140,3275,36.0,0.0,1.0
14141,37603,34.0,2.0,False
14142,37597,35.0,1.0,False
14143,37594,36.0,0.0,1.0
14144,37583,32.0,4.0,False
14145,3254,36.0,0.0,1.0
14146,3243,34.0,2.0,False
14147,37562,35.0,1.0,False
14148,3237,36.0,0.0,1.0
14149,37551,33.0,3.0,False
14150,3221,35.0,1.0,False
14151,37543,33.0,3.0,False
14152,37541,35.0,1.0,False
14153,34248,35.0,1.0,False
14154,3113,33.0,3.0,False
14155,34370,36.0,0.0,1.0
14156,33705,34.0,2.0,False
14157,36997,35.0,1.0,False
14158,37169,36.0,0.0,1.0
14159,37167,36.0,0.0,1.0
14160,34495,35.0,1.0,False
14161,2925,32.0,4.0,False
14162,37131,35.0,1.0,False
14163,36996,33.0,3.0,False
14164,37108,36.0,0.0,1.0
14165,56111,31.0,5.0,False
14166,37099,33.0,3.0,False
14167,34381,36.0,0.0,1.0
14168,37095,36.0,0.0,1.0
14169,37094,35.0,1.0,False
14170,37093,35.0,1.0,False
14171,2861,36.0,0.0,1.0
14172,56084,35.0,1.0,False
14173,37084,35.0,1.0,False
14174,34520,35.0,1.0,False
14175,37021,36.0,0.0,1.0
14176,34478,33.0,3.0,False
14177,37179,36.0,0.0,1.0
14178,2958,35.0,1.0,False
14179,2961,36.0,0.0,1.0
14180,34399,34.0,2.0,False
14181,37298,35.0,1.0,False
14182,3039,36.0,0.0,1.0
14183,59142,31.0,5.0,False
14184,34419,35.0,1.0,False
14185,3022,35.0,1.0,False
14186,37269,36.0,0.0,1.0
14187,59715,35.0,1.0,False
14188,34439,36.0,0.0,1.0
14189,37244,36.0,0.0,1.0
14190,37227,34.0,2.0,False
14191,34454,30.0,6.0,False
14192,2990,33.0,3.0,False
14193,37220,32.0,4.0,False
14194,2984,33.0,3.0,False
14195,37190,36.0,0.0,1.0
14196,26570,36.0,0.0,1.0
14197,37619,36.0,0.0,1.0
14198,34205,35.0,1.0,False
14199,37627,36.0,0.0,1.0
14200,3689,35.0,1.0,False
14201,3722,36.0,0.0,1.0
14202,3721,34.0,2.0,False
14203,33824,34.0,2.0,False
14204,38196,36.0,0.0,1.0
14205,3707,36.0,0.0,1.0
14206,38177,35.0,1.0,False
14207,38169,33.0,3.0,False
14208,33842,36.0,0.0,1.0
14209,38146,35.0,1.0,False
14210,34204,35.0,1.0,False
14211,3679,36.0,0.0,1.0
14212,38140,36.0,0.0,1.0
14213,3644,35.0,1.0,False
14214,38086,36.0,0.0,1.0
14215,38082,35.0,1.0,False
14216,33898,36.0,0.0,1.0
14217,33905,36.0,0.0,1.0
14218,38058,35.0,1.0,False
14219,38201,34.0,2.0,False
14220,38206,35.0,1.0,False
14221,33818,34.0,2.0,False
14222,3744,33.0,3.0,False
14223,38393,34.0,2.0,False
14224,34618,35.0,1.0,False
14225,34616,32.0,4.0,False
14226,36928,34.0,2.0,False
14227,38353,35.0,1.0,False
14228,38351,34.0,2.0,False
14229,3837,36.0,0.0,1.0
14230,3824,36.0,0.0,1.0
14231,3821,35.0,1.0,False
14232,33759,27.0,9.0,False
14233,3803,33.0,3.0,False
14234,38289,35.0,1.0,False
14235,33775,35.0,1.0,False
14236,33780,35.0,1.0,False
14237,2767,32.0,4.0,False
14238,38228,35.0,1.0,False
14239,3757,36.0,0.0,1.0
14240,38053,36.0,0.0,1.0
14241,37982,35.0,1.0,False
14242,3554,35.0,1.0,False
14243,34088,35.0,1.0,False
14244,34095,34.0,2.0,False
14245,34101,35.0,1.0,False
14246,3390,35.0,1.0,False
14247,34110,35.0,1.0,False
14248,3378,36.0,0.0,1.0
14249,3375,33.0,3.0,False
14250,3369,34.0,2.0,False
14251,61874,35.0,1.0,False
14252,37702,36.0,0.0,1.0
14253,34149,35.0,1.0,False
14254,37687,34.0,2.0,False
14255,37685,36.0,0.0,1.0
14256,3341,35.0,1.0,False
14257,37682,35.0,1.0,False
14258,34164,36.0,0.0,1.0
14259,37647,34.0,2.0,False
14260,3304,35.0,1.0,False
14261,3397,36.0,0.0,1.0
14262,3400,35.0,1.0,False
14263,37968,34.0,2.0,False
14264,54630,36.0,0.0,1.0
14265,3545,34.0,2.0,False
14266,37967,31.0,5.0,False
14267,33968,36.0,0.0,1.0
14268,3533,33.0,3.0,False
14269,37915,36.0,0.0,1.0
14270,37903,35.0,1.0,False
14271,3500,29.0,7.0,False
14272,3499,36.0,0.0,1.0
14273,34014,35.0,1.0,False
14274,37863,34.0,2.0,False
14275,34030,35.0,1.0,False
14276,3474,34.0,2.0,False
14277,37839,36.0,0.0,1.0
14278,37817,31.0,5.0,False
14279,37816,36.0,0.0,1.0
14280,3416,35.0,1.0,False
14281,34059,36.0,0.0,1.0
14282,5070,35.0,1.0,False
14283,40152,36.0,0.0,1.0
14284,7619,36.0,0.0,1.0
14285,31191,35.0,1.0,False
14286,6782,34.0,2.0,False
14287,42538,33.0,3.0,False
14288,42513,36.0,0.0,1.0
14289,42509,35.0,1.0,False
14290,50811,35.0,1.0,False
14291,42498,32.0,4.0,False
14292,21153,36.0,0.0,1.0
14293,31189,35.0,1.0,False
14294,31209,35.0,1.0,False
14295,42407,35.0,1.0,False
14296,6705,34.0,2.0,False
14297,42459,33.0,3.0,False
14298,42441,35.0,1.0,False
14299,6696,34.0,2.0,False
14300,6695,34.0,2.0,False
14301,42433,36.0,0.0,1.0
14302,31226,36.0,0.0,1.0
14303,31228,36.0,0.0,1.0
14304,6783,35.0,1.0,False
14305,42556,36.0,0.0,1.0
14306,31145,36.0,0.0,1.0
14307,6793,34.0,2.0,False
14308,42725,35.0,1.0,False
14309,6928,35.0,1.0,False
14310,42721,35.0,1.0,False
14311,6903,35.0,1.0,False
14312,31055,35.0,1.0,False
14313,31078,34.0,2.0,False
14314,42662,36.0,0.0,1.0
14315,2642,35.0,1.0,False
14316,31111,36.0,0.0,1.0
14317,6844,34.0,2.0,False
14318,42617,35.0,1.0,False
14319,42598,36.0,0.0,1.0
14320,42596,31.0,5.0,False
14321,42584,35.0,1.0,False
14322,42582,36.0,0.0,1.0
14323,31137,36.0,0.0,1.0
14324,2645,35.0,1.0,False
14325,31249,34.0,2.0,False
14326,42403,36.0,0.0,1.0
14327,42782,36.0,0.0,1.0
14328,31432,35.0,1.0,False
14329,6500,32.0,4.0,False
14330,42160,33.0,3.0,False
14331,6493,32.0,4.0,False
14332,21600,36.0,0.0,1.0
14333,31409,35.0,1.0,False
14334,31416,35.0,1.0,False
14335,42121,35.0,1.0,False
14336,42118,36.0,0.0,1.0
14337,31448,36.0,0.0,1.0
14338,42401,36.0,0.0,1.0
14339,6447,35.0,1.0,False
14340,6444,35.0,1.0,False
14341,42043,33.0,3.0,False
14342,6419,36.0,0.0,1.0
14343,41974,36.0,0.0,1.0
14344,41969,35.0,1.0,False
14345,41968,36.0,0.0,1.0
14346,6376,34.0,2.0,False
14347,42196,35.0,1.0,False
14348,42198,36.0,0.0,1.0
14349,6527,36.0,0.0,1.0
14350,42213,36.0,0.0,1.0
14351,42395,33.0,3.0,False
14352,31263,35.0,1.0,False
14353,42359,35.0,1.0,False
14354,42343,36.0,0.0,1.0
14355,50546,35.0,1.0,False
14356,30023,36.0,0.0,1.0
14357,6598,35.0,1.0,False
14358,6596,36.0,0.0,1.0
14359,42305,35.0,1.0,False
14360,6589,35.0,1.0,False
14361,42282,35.0,1.0,False
14362,31335,35.0,1.0,False
14363,42266,35.0,1.0,False
14364,42265,36.0,0.0,1.0
14365,42250,35.0,1.0,False
14366,21993,34.0,2.0,False
14367,31359,34.0,2.0,False
14368,31042,36.0,0.0,1.0
14369,6987,36.0,0.0,1.0
14370,5080,35.0,1.0,False
14371,7419,36.0,0.0,1.0
14372,30632,35.0,1.0,False
14373,30636,36.0,0.0,1.0
14374,30637,34.0,2.0,False
14375,30640,36.0,0.0,1.0
14376,7456,35.0,1.0,False
14377,43341,35.0,1.0,False
14378,7432,35.0,1.0,False
14379,43335,36.0,0.0,1.0
14380,43327,36.0,0.0,1.0
14381,43245,35.0,1.0,False
14382,30699,35.0,1.0,False
14383,7389,35.0,1.0,False
14384,43296,35.0,1.0,False
14385,43291,33.0,3.0,False
14386,30714,32.0,4.0,False
14387,2629,33.0,3.0,False
14388,30723,33.0,3.0,False
14389,43258,35.0,1.0,False
14390,43418,34.0,2.0,False
14391,30619,35.0,1.0,False
14392,26595,36.0,0.0,1.0
14393,43440,35.0,1.0,False
14394,30533,35.0,1.0,False
14395,30534,36.0,0.0,1.0
14396,30538,36.0,0.0,1.0
14397,43552,36.0,0.0,1.0
14398,7591,33.0,3.0,False
14399,43537,36.0,0.0,1.0
14400,7570,33.0,3.0,False
14401,7568,35.0,1.0,False
14402,7554,32.0,4.0,False
14403,7547,34.0,2.0,False
14404,30583,34.0,2.0,False
14405,7540,35.0,1.0,False
14406,30591,36.0,0.0,1.0
14407,7534,36.0,0.0,1.0
14408,30609,34.0,2.0,False
14409,43447,34.0,2.0,False
14410,30615,35.0,1.0,False
14411,30742,34.0,2.0,False
14412,7335,35.0,1.0,False
14413,42797,36.0,0.0,1.0
14414,42919,36.0,0.0,1.0
14415,42978,36.0,0.0,1.0
14416,7122,34.0,2.0,False
14417,42958,34.0,2.0,False
14418,7110,33.0,3.0,False
14419,42951,36.0,0.0,1.0
14420,30932,36.0,0.0,1.0
14421,30934,34.0,2.0,False
14422,30942,35.0,1.0,False
14423,7072,34.0,2.0,False
14424,30749,36.0,0.0,1.0
14425,30956,36.0,0.0,1.0
14426,7059,36.0,0.0,1.0
14427,42900,35.0,1.0,False
14428,42881,36.0,0.0,1.0
14429,30984,34.0,2.0,False
14430,42850,32.0,4.0,False
14431,7016,35.0,1.0,False
14432,42802,35.0,1.0,False
14433,42980,36.0,0.0,1.0
14434,7132,35.0,1.0,False
14435,7138,34.0,2.0,False
14436,43002,36.0,0.0,1.0
14437,43229,35.0,1.0,False
14438,7324,35.0,1.0,False
14439,30763,36.0,0.0,1.0
14440,7299,35.0,1.0,False
14441,7289,33.0,3.0,False
14442,30778,36.0,0.0,1.0
14443,20918,34.0,2.0,False
14444,43161,35.0,1.0,False
14445,30792,31.0,5.0,False
14446,30796,36.0,0.0,1.0
14447,30812,34.0,2.0,False
14448,7207,36.0,0.0,1.0
14449,43090,35.0,1.0,False
14450,43089,33.0,3.0,False
14451,20528,31.0,5.0,False
14452,43034,33.0,3.0,False
14453,7153,36.0,0.0,1.0
14454,50377,35.0,1.0,False
14455,6368,34.0,2.0,False
14456,41943,36.0,0.0,1.0
14457,40687,34.0,2.0,False
14458,40779,35.0,1.0,False
14459,40755,36.0,0.0,1.0
14460,5548,36.0,0.0,1.0
14461,40725,36.0,0.0,1.0
14462,40721,36.0,0.0,1.0
14463,40714,33.0,3.0,False
14464,32293,36.0,0.0,1.0
14465,32301,34.0,2.0,False
14466,40664,36.0,0.0,1.0
14467,40564,34.0,2.0,False
14468,5461,35.0,1.0,False
14469,40661,36.0,0.0,1.0
14470,36857,34.0,2.0,False
14471,5435,35.0,1.0,False
14472,5428,34.0,2.0,False
14473,5408,36.0,0.0,1.0
14474,5406,34.0,2.0,False
14475,32353,36.0,0.0,1.0
14476,40787,34.0,2.0,False
14477,5570,32.0,4.0,False
14478,5578,36.0,0.0,1.0
14479,5585,34.0,2.0,False
14480,5699,32.0,4.0,False
14481,41002,34.0,2.0,False
14482,32123,36.0,0.0,1.0
14483,5689,35.0,1.0,False
14484,40973,35.0,1.0,False
14485,5673,34.0,2.0,False
14486,51280,34.0,2.0,False
14487,32165,35.0,1.0,False
14488,40886,36.0,0.0,1.0
14489,5621,32.0,4.0,False
14490,5620,35.0,1.0,False
14491,32199,36.0,0.0,1.0
14492,32221,34.0,2.0,False
14493,5604,36.0,0.0,1.0
14494,40816,35.0,1.0,False
14495,5592,33.0,3.0,False
14496,5591,33.0,3.0,False
14497,40570,36.0,0.0,1.0
14498,32397,35.0,1.0,False
14499,41936,35.0,1.0,False
14500,32609,34.0,2.0,False
14501,55845,35.0,1.0,False
14502,40266,34.0,2.0,False
14503,40261,35.0,1.0,False
14504,40252,34.0,2.0,False
14505,2710,33.0,3.0,False
14506,5150,35.0,1.0,False
14507,2712,35.0,1.0,False
14508,40225,36.0,0.0,1.0
14509,5128,35.0,1.0,False
14510,5336,35.0,1.0,False
14511,63956,32.0,4.0,False
14512,5119,36.0,0.0,1.0
14513,5113,28.0,8.0,False
14514,40187,34.0,2.0,False
14515,5109,36.0,0.0,1.0
14516,40166,35.0,1.0,False
14517,40160,36.0,0.0,1.0
14518,5082,32.0,4.0,False
14519,40294,35.0,1.0,False
14520,40304,35.0,1.0,False
14521,5200,36.0,0.0,1.0
14522,32538,36.0,0.0,1.0
14523,40515,34.0,2.0,False
14524,5324,34.0,2.0,False
14525,5312,36.0,0.0,1.0
14526,53060,34.0,2.0,False
14527,26195,34.0,2.0,False
14528,32457,36.0,0.0,1.0
14529,5287,33.0,3.0,False
14530,23134,35.0,1.0,False
14531,23120,36.0,0.0,1.0
14532,32468,32.0,4.0,False
14533,5278,36.0,0.0,1.0
14534,40441,32.0,4.0,False
14535,40409,35.0,1.0,False
14536,32509,35.0,1.0,False
14537,32517,35.0,1.0,False
14538,40352,34.0,2.0,False
14539,5217,34.0,2.0,False
14540,32104,36.0,0.0,1.0
14541,22605,36.0,0.0,1.0
14542,32097,36.0,0.0,1.0
14543,6142,35.0,1.0,False
14544,41725,35.0,1.0,False
14545,6199,32.0,4.0,False
14546,41707,34.0,2.0,False
14547,6183,34.0,2.0,False
14548,22427,34.0,2.0,False
14549,31727,36.0,0.0,1.0
14550,41634,36.0,0.0,1.0
14551,31729,36.0,0.0,1.0
14552,41618,36.0,0.0,1.0
14553,4496,36.0,0.0,1.0
14554,41617,36.0,0.0,1.0
14555,6119,35.0,1.0,False
14556,41601,35.0,1.0,False
14557,41590,34.0,2.0,False
14558,41584,32.0,4.0,False
14559,36813,34.0,2.0,False
14560,31775,35.0,1.0,False
14561,41553,36.0,0.0,1.0
14562,41749,34.0,2.0,False
14563,6235,34.0,2.0,False
