,dsport,normal,abnormal,excluded
4280,55498,17.0,0.0,1.0
4281,4323,17.0,0.0,1.0
4282,45872,17.0,0.0,1.0
4283,5105,17.0,0.0,1.0
4284,33707,17.0,0.0,1.0
4285,45770,17.0,0.0,1.0
4286,1076,17.0,0.0,1.0
4287,52309,17.0,0.0,1.0
4288,44863,17.0,0.0,1.0
4289,1145,17.0,0.0,1.0
4290,45785,17.0,0.0,1.0
4291,53130,17.0,0.0,1.0
4292,55166,17.0,0.0,1.0
4293,44828,17.0,0.0,1.0
4294,33775,17.0,0.0,1.0
4295,5070,17.0,0.0,1.0
4296,2462,17.0,0.0,1.0
4297,45854,17.0,0.0,1.0
4298,55469,17.0,0.0,1.0
4299,33023,17.0,0.0,1.0
4300,44766,17.0,0.0,1.0
4301,12541,17.0,0.0,1.0
4302,58940,17.0,0.0,1.0
4303,35272,17.0,0.0,1.0
4304,58509,17.0,0.0,1.0
4305,35280,17.0,0.0,1.0
4306,11644,17.0,0.0,1.0
4307,44034,17.0,0.0,1.0
4308,11661,17.0,0.0,1.0
4309,5666,5.0,12.0,False
4310,36010,17.0,0.0,1.0
4311,11652,17.0,0.0,1.0
4312,8448,17.0,0.0,1.0
4313,58232,17.0,0.0,1.0
4314,36038,17.0,0.0,1.0
4315,11640,17.0,0.0,1.0
4316,59284,17.0,0.0,1.0
4317,36050,17.0,0.0,1.0
4318,50730,17.0,0.0,1.0
4319,36075,17.0,0.0,1.0
4320,50690,17.0,0.0,1.0
4321,36138,17.0,0.0,1.0
4322,13080,17.0,0.0,1.0
4323,52819,17.0,0.0,1.0
4324,36173,17.0,0.0,1.0
4325,1410,17.0,0.0,1.0
4326,32581,17.0,0.0,1.0
4327,52788,17.0,0.0,1.0
4328,58262,17.0,0.0,1.0
4329,54794,17.0,0.0,1.0
4330,45121,17.0,0.0,1.0
4331,8371,16.0,1.0,False
4332,52741,17.0,0.0,1.0
4333,44441,17.0,0.0,1.0
4334,52751,17.0,0.0,1.0
4335,45182,17.0,0.0,1.0
4336,52784,17.0,0.0,1.0
4337,2300,17.0,0.0,1.0
4338,55691,15.0,2.0,False
4339,35892,17.0,0.0,1.0
4340,7785,17.0,0.0,1.0
4341,44055,17.0,0.0,1.0
4342,50740,17.0,0.0,1.0
4343,11714,17.0,0.0,1.0
4344,3929,17.0,0.0,1.0
4345,1408,17.0,0.0,1.0
4346,1419,17.0,0.0,1.0
4347,36225,17.0,0.0,1.0
4348,50829,17.0,0.0,1.0
4349,43897,17.0,0.0,1.0
4350,1469,17.0,0.0,1.0
4351,36540,17.0,0.0,1.0
4352,11479,17.0,0.0,1.0
4353,4280,17.0,0.0,1.0
4354,13146,17.0,0.0,1.0
4355,7326,17.0,0.0,1.0
4356,8488,17.0,0.0,1.0
4357,8507,17.0,0.0,1.0
4358,45435,17.0,0.0,1.0
4359,7669,17.0,0.0,1.0
4360,32372,17.0,0.0,1.0
4361,54925,17.0,0.0,1.0
4362,45416,17.0,0.0,1.0
4363,55804,17.0,0.0,1.0
4364,36613,17.0,0.0,1.0
4365,58048,15.0,2.0,False
4366,57377,17.0,0.0,1.0
4367,52908,17.0,0.0,1.0
4368,50459,14.0,3.0,False
4369,59319,17.0,0.0,1.0
4370,11482,17.0,0.0,1.0
4371,58096,15.0,2.0,False
4372,55270,17.0,0.0,1.0
4373,50663,17.0,0.0,1.0
4374,11573,17.0,0.0,1.0
4375,50583,17.0,0.0,1.0
4376,5708,17.0,0.0,1.0
4377,36289,17.0,0.0,1.0
4378,59298,17.0,0.0,1.0
4379,11541,17.0,0.0,1.0
4380,11533,17.0,0.0,1.0
4381,32483,17.0,0.0,1.0
4382,3405,17.0,0.0,1.0
4383,43980,17.0,0.0,1.0
4384,5740,17.0,0.0,1.0
4385,58104,15.0,2.0,False
4386,52845,17.0,0.0,1.0
4387,32436,17.0,0.0,1.0
4388,58097,17.0,0.0,1.0
4389,52669,15.0,2.0,False
4390,7882,17.0,0.0,1.0
4391,44210,17.0,0.0,1.0
4392,55624,17.0,0.0,1.0
4393,55608,17.0,0.0,1.0
4394,1314,17.0,0.0,1.0
4395,46233,17.0,0.0,1.0
4396,2059,17.0,0.0,1.0
4397,52550,17.0,0.0,1.0
4398,7777,10.0,7.0,False
4399,51067,17.0,0.0,1.0
4400,11880,17.0,0.0,1.0
4401,55626,17.0,0.0,1.0
4402,51010,17.0,0.0,1.0
4403,3485,17.0,0.0,1.0
4404,51028,17.0,0.0,1.0
4405,35840,17.0,0.0,1.0
4406,58397,15.0,2.0,False
4407,1331,17.0,0.0,1.0
4408,11855,17.0,0.0,1.0
4409,9862,17.0,0.0,1.0
4410,58393,17.0,0.0,1.0
4411,46185,17.0,0.0,1.0
4412,13004,17.0,0.0,1.0
4413,51151,17.0,0.0,1.0
4414,35469,17.0,0.0,1.0
4415,53475,17.0,0.0,1.0
4416,11954,17.0,0.0,1.0
4417,51206,17.0,0.0,1.0
4418,5489,17.0,0.0,1.0
4419,52493,17.0,0.0,1.0
4420,44437,17.0,0.0,1.0
4421,58459,17.0,0.0,1.0
4422,8259,17.0,0.0,1.0
4423,55586,17.0,0.0,1.0
4424,5030,17.0,0.0,1.0
4425,35420,17.0,0.0,1.0
4426,53492,17.0,0.0,1.0
4427,1306,17.0,0.0,1.0
4428,35446,17.0,0.0,1.0
4429,52533,17.0,0.0,1.0
4430,35467,17.0,0.0,1.0
4431,3754,17.0,0.0,1.0
4432,44339,17.0,0.0,1.0
4433,52176,17.0,0.0,1.0
4434,58383,17.0,0.0,1.0
4435,55658,17.0,0.0,1.0
4436,45515,16.0,1.0,False
4437,35811,17.0,0.0,1.0
4438,8349,17.0,0.0,1.0
4439,35777,17.0,0.0,1.0
4440,54988,17.0,0.0,1.0
4441,4984,17.0,0.0,1.0
4442,5601,17.0,0.0,1.0
4443,1365,17.0,0.0,1.0
4444,50942,17.0,0.0,1.0
4445,7441,17.0,0.0,1.0
4446,58339,17.0,0.0,1.0
4447,55007,17.0,0.0,1.0
4448,44268,17.0,0.0,1.0
4449,35780,17.0,0.0,1.0
4450,50957,17.0,0.0,1.0
4451,50976,17.0,0.0,1.0
4452,35831,17.0,0.0,1.0
4453,1333,17.0,0.0,1.0
4454,52578,17.0,0.0,1.0
4455,50992,17.0,0.0,1.0
4456,1395,17.0,0.0,1.0
4457,53005,17.0,0.0,1.0
4458,35648,17.0,0.0,1.0
4459,32706,17.0,0.0,1.0
4460,45518,17.0,0.0,1.0
4461,50975,15.0,2.0,False
4462,58318,17.0,0.0,1.0
4463,53553,17.0,0.0,1.0
4464,45567,16.0,0.0,1.0
4465,22908,16.0,0.0,1.0
4466,24144,16.0,0.0,1.0
4467,24030,16.0,0.0,1.0
4468,23933,16.0,0.0,1.0
4469,45643,16.0,0.0,1.0
4470,22968,16.0,0.0,1.0
4471,62294,16.0,0.0,1.0
4472,55221,16.0,0.0,1.0
4473,62321,16.0,0.0,1.0
4474,22923,16.0,0.0,1.0
4475,45473,16.0,0.0,1.0
4476,24073,16.0,0.0,1.0
4477,47871,16.0,0.0,1.0
4478,47732,16.0,0.0,1.0
4479,61953,16.0,0.0,1.0
4480,22924,16.0,0.0,1.0
4481,23985,16.0,0.0,1.0
4482,47857,16.0,0.0,1.0
4483,47717,16.0,0.0,1.0
4484,22930,16.0,0.0,1.0
4485,47837,16.0,0.0,1.0
4486,47713,16.0,0.0,1.0
4487,61934,16.0,0.0,1.0
4488,45495,16.0,0.0,1.0
4489,47847,16.0,0.0,1.0
4490,22955,16.0,0.0,1.0
4491,24004,16.0,0.0,1.0
4492,45480,16.0,0.0,1.0
4493,46599,16.0,0.0,1.0
4494,47711,16.0,0.0,1.0
4495,23337,16.0,0.0,1.0
4496,23638,16.0,0.0,1.0
4497,62091,16.0,0.0,1.0
4498,46401,16.0,0.0,1.0
4499,23373,16.0,0.0,1.0
4500,23671,16.0,0.0,1.0
4501,23673,16.0,0.0,1.0
4502,23366,16.0,0.0,1.0
4503,54985,16.0,0.0,1.0
4504,23361,16.0,0.0,1.0
4505,23349,16.0,0.0,1.0
4506,46922,16.0,0.0,1.0
4507,54977,16.0,0.0,1.0
4508,23696,16.0,0.0,1.0
4509,23331,15.0,1.0,False
4510,62076,16.0,0.0,1.0
4511,46941,16.0,0.0,1.0
4512,54822,16.0,0.0,1.0
4513,23317,16.0,0.0,1.0
4514,46316,16.0,0.0,1.0
4515,23306,16.0,0.0,1.0
4516,23288,16.0,0.0,1.0
4517,46258,15.0,1.0,False
4518,62171,16.0,0.0,1.0
4519,62102,16.0,0.0,1.0
4520,23237,16.0,0.0,1.0
4521,46518,16.0,0.0,1.0
4522,23514,16.0,0.0,1.0
4523,46598,16.0,0.0,1.0
4524,46588,16.0,0.0,1.0
4525,46609,16.0,0.0,1.0
4526,46572,16.0,0.0,1.0
4527,46644,16.0,0.0,1.0
4528,23499,16.0,0.0,1.0
4529,46668,16.0,0.0,1.0
4530,46549,16.0,0.0,1.0
4531,46767,16.0,0.0,1.0
4532,62112,16.0,0.0,1.0
4533,62164,16.0,0.0,1.0
4534,46807,16.0,0.0,1.0
4535,46480,16.0,0.0,1.0
4536,46837,16.0,0.0,1.0
4537,62148,16.0,0.0,1.0
4538,54964,14.0,2.0,False
4539,23589,16.0,0.0,1.0
4540,62151,16.0,0.0,1.0
4541,46443,16.0,0.0,1.0
4542,62155,16.0,0.0,1.0
4543,23424,16.0,0.0,1.0
4544,23264,16.0,0.0,1.0
4545,46990,16.0,0.0,1.0
4546,23007,16.0,0.0,1.0
4547,55184,16.0,0.0,1.0
4548,45927,16.0,0.0,1.0
4549,23838,16.0,0.0,1.0
4550,45867,16.0,0.0,1.0
4551,23867,16.0,0.0,1.0
4552,47389,16.0,0.0,1.0
4553,45825,16.0,0.0,1.0
4554,45802,16.0,0.0,1.0
4555,23102,16.0,0.0,1.0
4556,54658,16.0,0.0,1.0
4557,23101,16.0,0.0,1.0
4558,45719,16.0,0.0,1.0
4559,47332,15.0,1.0,False
4560,47446,16.0,0.0,1.0
4561,23084,16.0,0.0,1.0
4562,55196,16.0,0.0,1.0
4563,62267,16.0,0.0,1.0
4564,45645,16.0,0.0,1.0
4565,61996,14.0,2.0,False
4566,47594,15.0,1.0,False
4567,54614,16.0,0.0,1.0
4568,47633,16.0,0.0,1.0
4569,54595,16.0,0.0,1.0
4570,45928,16.0,0.0,1.0
4571,23805,16.0,0.0,1.0
4572,47002,16.0,0.0,1.0
4573,47224,16.0,0.0,1.0
4574,23728,16.0,0.0,1.0
4575,47093,16.0,0.0,1.0
4576,23205,16.0,0.0,1.0
4577,47126,16.0,0.0,1.0
4578,54759,16.0,0.0,1.0
4579,23746,16.0,0.0,1.0
4580,47147,16.0,0.0,1.0
4581,46111,16.0,0.0,1.0
4582,46094,16.0,0.0,1.0
4583,23181,16.0,0.0,1.0
4584,54730,16.0,0.0,1.0
4585,23796,16.0,0.0,1.0
4586,23758,15.0,1.0,False
4587,23774,16.0,0.0,1.0
4588,55073,16.0,0.0,1.0
4589,54709,16.0,0.0,1.0
4590,55083,16.0,0.0,1.0
4591,46024,16.0,0.0,1.0
4592,46004,16.0,0.0,1.0
4593,4516,16.0,0.0,1.0
4594,23789,16.0,0.0,1.0
4595,45988,12.0,4.0,False
4596,46007,15.0,1.0,False
4597,59350,16.0,0.0,1.0
4598,22882,16.0,0.0,1.0
4599,63160,16.0,0.0,1.0
4600,53484,16.0,0.0,1.0
4601,51129,16.0,0.0,1.0
4602,51112,15.0,1.0,False
4603,51097,16.0,0.0,1.0
4604,51071,16.0,0.0,1.0
4605,51065,16.0,0.0,1.0
4606,51061,16.0,0.0,1.0
4607,63217,16.0,0.0,1.0
4608,50995,14.0,2.0,False
4609,20257,16.0,0.0,1.0
4610,50954,16.0,0.0,1.0
4611,53559,16.0,0.0,1.0
4612,50924,16.0,0.0,1.0
4613,53574,16.0,0.0,1.0
4614,53577,16.0,0.0,1.0
4615,50894,16.0,0.0,1.0
4616,20325,16.0,0.0,1.0
4617,20110,16.0,0.0,1.0
4618,51202,16.0,0.0,1.0
4619,51205,16.0,0.0,1.0
4620,51371,16.0,0.0,1.0
4621,51477,16.0,0.0,1.0
4622,53398,16.0,0.0,1.0
4623,51422,16.0,0.0,1.0
4624,53416,16.0,0.0,1.0
4625,53420,16.0,0.0,1.0
4626,53432,16.0,0.0,1.0
4627,51380,14.0,2.0,False
4628,51351,16.0,0.0,1.0
4629,51237,16.0,0.0,1.0
4630,63264,14.0,2.0,False
4631,53446,16.0,0.0,1.0
4632,51316,16.0,0.0,1.0
4633,4570,16.0,0.0,1.0
4634,20093,16.0,0.0,1.0
4635,53455,14.0,2.0,False
4636,51290,14.0,2.0,False
4637,20331,16.0,0.0,1.0
4638,53599,16.0,0.0,1.0
4639,22881,16.0,0.0,1.0
4640,50805,16.0,0.0,1.0
4641,50453,16.0,0.0,1.0
4642,50451,16.0,0.0,1.0
4643,50446,16.0,0.0,1.0
4644,53707,16.0,0.0,1.0
4645,20567,16.0,0.0,1.0
4646,50392,16.0,0.0,1.0
4647,50372,16.0,0.0,1.0
4648,20586,16.0,0.0,1.0
4649,50353,14.0,2.0,False
4650,50342,14.0,2.0,False
4651,20622,16.0,0.0,1.0
4652,50317,14.0,2.0,False
4653,20638,16.0,0.0,1.0
4654,50272,16.0,0.0,1.0
4655,63042,16.0,0.0,1.0
4656,50237,16.0,0.0,1.0
4657,53768,16.0,0.0,1.0
4658,63091,16.0,0.0,1.0
4659,53688,16.0,0.0,1.0
4660,53687,14.0,2.0,False
4661,50733,14.0,2.0,False
4662,20382,16.0,0.0,1.0
4663,20384,16.0,0.0,1.0
4664,53613,16.0,0.0,1.0
4665,63144,15.0,1.0,False
4666,63142,16.0,0.0,1.0
4667,63141,16.0,0.0,1.0
4668,20397,16.0,0.0,1.0
4669,20414,16.0,0.0,1.0
4670,50568,16.0,0.0,1.0
4671,20428,16.0,0.0,1.0
4672,20430,16.0,0.0,1.0
4673,53631,16.0,0.0,1.0
4674,50684,16.0,0.0,1.0
4675,50682,16.0,0.0,1.0
4676,63106,16.0,0.0,1.0
4677,63103,16.0,0.0,1.0
4678,19921,16.0,0.0,1.0
4679,53386,16.0,0.0,1.0
4680,19884,16.0,0.0,1.0
4681,19845,16.0,0.0,1.0
4682,63533,16.0,0.0,1.0
4683,19202,16.0,0.0,1.0
4684,52439,13.0,3.0,False
4685,63523,16.0,0.0,1.0
4686,19249,16.0,0.0,1.0
4687,52425,16.0,0.0,1.0
4688,19263,16.0,0.0,1.0
4689,19287,16.0,0.0,1.0
4690,19294,16.0,0.0,1.0
4691,52362,16.0,0.0,1.0
4692,52254,16.0,0.0,1.0
4693,53170,16.0,0.0,1.0
4694,19341,16.0,0.0,1.0
4695,52167,16.0,0.0,1.0
4696,52060,13.0,3.0,False
4697,63454,16.0,0.0,1.0
4698,53207,14.0,2.0,False
4699,63550,16.0,0.0,1.0
4700,52507,16.0,0.0,1.0
4701,52554,16.0,0.0,1.0
4702,52818,16.0,0.0,1.0
4703,19055,16.0,0.0,1.0
4704,52943,16.0,0.0,1.0
4705,52848,14.0,2.0,False
4706,19059,16.0,0.0,1.0
4707,52954,16.0,0.0,1.0
4708,19065,16.0,0.0,1.0
4709,63583,16.0,0.0,1.0
4710,52813,16.0,0.0,1.0
4711,53024,14.0,2.0,False
4712,52795,16.0,0.0,1.0
4713,63566,16.0,0.0,1.0
4714,52761,16.0,0.0,1.0
4715,19109,16.0,0.0,1.0
4716,52724,15.0,1.0,False
4717,53017,16.0,0.0,1.0
4718,19133,16.0,0.0,1.0
4719,51991,16.0,0.0,1.0
4720,51983,16.0,0.0,1.0
4721,51979,16.0,0.0,1.0
4722,51678,16.0,0.0,1.0
4723,53284,16.0,0.0,1.0
4724,19670,16.0,0.0,1.0
4725,51777,16.0,0.0,1.0
4726,53305,16.0,0.0,1.0
4727,19691,16.0,0.0,1.0
4728,51730,14.0,2.0,False
4729,19707,16.0,0.0,1.0
4730,19722,16.0,0.0,1.0
4731,51857,16.0,0.0,1.0
4732,51639,16.0,0.0,1.0
4733,51635,16.0,0.0,1.0
4734,51632,14.0,2.0,False
4735,19810,9.0,7.0,False
4736,51594,16.0,0.0,1.0
4737,19830,16.0,0.0,1.0
4738,53367,16.0,0.0,1.0
4739,51855,14.0,2.0,False
4740,63394,16.0,0.0,1.0
4741,63442,16.0,0.0,1.0
4742,51926,16.0,0.0,1.0
4743,19504,16.0,0.0,1.0
4744,19508,16.0,0.0,1.0
4745,51948,16.0,0.0,1.0
4746,19514,16.0,0.0,1.0
4747,53234,16.0,0.0,1.0
4748,19521,16.0,0.0,1.0
4749,63425,16.0,0.0,1.0
4750,19576,16.0,0.0,1.0
4751,51875,15.0,1.0,False
4752,51922,16.0,0.0,1.0
4753,51907,16.0,0.0,1.0
4754,19598,15.0,1.0,False
4755,63404,16.0,0.0,1.0
4756,19621,16.0,0.0,1.0
4757,51893,14.0,2.0,False
4758,53252,16.0,0.0,1.0
4759,50217,16.0,0.0,1.0
4760,20673,16.0,0.0,1.0
4761,20675,16.0,0.0,1.0
4762,49120,14.0,2.0,False
4763,54295,16.0,0.0,1.0
4764,48696,16.0,0.0,1.0
4765,48681,16.0,0.0,1.0
4766,22279,16.0,0.0,1.0
4767,48664,16.0,0.0,1.0
4768,4528,16.0,0.0,1.0
4769,22371,16.0,0.0,1.0
4770,22376,16.0,0.0,1.0
4771,22377,16.0,0.0,1.0
4772,48632,16.0,0.0,1.0
4773,22388,16.0,0.0,1.0
4774,22397,16.0,0.0,1.0
4775,22402,16.0,0.0,1.0
4776,22405,16.0,0.0,1.0
4777,54328,16.0,0.0,1.0
4778,48588,16.0,0.0,1.0
4779,48569,16.0,0.0,1.0
4780,48776,16.0,0.0,1.0
4781,54267,16.0,0.0,1.0
4782,22256,16.0,0.0,1.0
4783,48835,16.0,0.0,1.0
4784,21984,16.0,0.0,1.0
4785,21997,16.0,0.0,1.0
4786,22000,16.0,0.0,1.0
4787,48983,16.0,0.0,1.0
4788,48968,15.0,1.0,False
4789,48863,16.0,0.0,1.0
4790,48847,14.0,2.0,False
4791,48823,16.0,0.0,1.0
4792,62533,16.0,0.0,1.0
4793,22138,16.0,0.0,1.0
4794,48821,16.0,0.0,1.0
4795,22143,16.0,0.0,1.0
4796,22207,16.0,0.0,1.0
4797,48804,16.0,0.0,1.0
4798,48792,16.0,0.0,1.0
4799,54260,16.0,0.0,1.0
4800,48550,16.0,0.0,1.0
4801,22433,16.0,0.0,1.0
4802,48549,16.0,0.0,1.0
4803,54466,14.0,2.0,False
4804,22658,16.0,0.0,1.0
4805,22680,16.0,0.0,1.0
4806,48152,16.0,0.0,1.0
4807,22722,16.0,0.0,1.0
4808,22732,16.0,0.0,1.0
4809,22739,16.0,0.0,1.0
4810,22751,16.0,0.0,1.0
4811,62370,16.0,0.0,1.0
4812,62403,16.0,0.0,1.0
4813,22762,16.0,0.0,1.0
4814,48127,16.0,0.0,1.0
4815,48107,16.0,0.0,1.0
4816,22773,16.0,0.0,1.0
4817,48032,16.0,0.0,1.0
4818,54522,16.0,0.0,1.0
4819,47957,14.0,2.0,False
4820,22624,16.0,0.0,1.0
4821,48195,16.0,0.0,1.0
4822,22445,16.0,0.0,1.0
4823,54403,16.0,0.0,1.0
4824,48505,16.0,0.0,1.0
4825,22468,16.0,0.0,1.0
4826,48486,13.0,3.0,False
4827,22470,16.0,0.0,1.0
4828,22479,16.0,0.0,1.0
4829,48448,16.0,0.0,1.0
4830,54394,16.0,0.0,1.0
4831,48366,16.0,0.0,1.0
4832,48228,15.0,1.0,False
4833,48342,16.0,0.0,1.0
4834,48318,16.0,0.0,1.0
4835,22516,16.0,0.0,1.0
4836,22541,16.0,0.0,1.0
4837,22568,16.0,0.0,1.0
4838,48231,16.0,0.0,1.0
4839,62408,16.0,0.0,1.0
4840,49095,15.0,1.0,False
4841,49126,16.0,0.0,1.0
4842,50198,16.0,0.0,1.0
4843,21802,16.0,0.0,1.0
4844,21011,16.0,0.0,1.0
4845,49916,14.0,2.0,False
4846,53883,16.0,0.0,1.0
4847,49886,16.0,0.0,1.0
4848,49870,16.0,0.0,1.0
4849,49866,16.0,0.0,1.0
4850,49827,16.0,0.0,1.0
4851,49800,15.0,1.0,False
4852,21070,16.0,0.0,1.0
4853,53919,16.0,0.0,1.0
4854,49788,16.0,0.0,1.0
4855,21153,16.0,0.0,1.0
4856,49714,16.0,0.0,1.0
4857,21163,16.0,0.0,1.0
4858,62865,16.0,0.0,1.0
4859,21167,16.0,0.0,1.0
4860,49669,16.0,0.0,1.0
4861,49918,16.0,0.0,1.0
4862,53870,16.0,0.0,1.0
4863,62937,14.0,2.0,False
4864,20817,16.0,0.0,1.0
4865,53783,16.0,0.0,1.0
4866,20723,15.0,1.0,False
4867,50157,14.0,2.0,False
4868,20758,16.0,0.0,1.0
4869,53793,16.0,0.0,1.0
4870,20783,16.0,0.0,1.0
4871,62993,16.0,0.0,1.0
4872,62982,14.0,2.0,False
4873,49970,16.0,0.0,1.0
4874,50095,16.0,0.0,1.0
4875,50087,15.0,1.0,False
4876,50052,16.0,0.0,1.0
4877,50034,16.0,0.0,1.0
4878,50020,16.0,0.0,1.0
4879,49990,16.0,0.0,1.0
4880,20905,16.0,0.0,1.0
4881,49655,16.0,0.0,1.0
4882,49626,16.0,0.0,1.0
4883,49619,16.0,0.0,1.0
4884,49305,16.0,0.0,1.0
4885,49420,16.0,0.0,1.0
4886,21516,16.0,0.0,1.0
4887,49408,16.0,0.0,1.0
4888,55305,16.0,0.0,1.0
4889,21592,16.0,0.0,1.0
4890,21615,16.0,0.0,1.0
4891,49317,16.0,0.0,1.0
4892,62695,16.0,0.0,1.0
4893,49464,16.0,0.0,1.0
4894,49232,16.0,0.0,1.0
4895,21726,15.0,1.0,False
4896,49200,16.0,0.0,1.0
4897,49195,14.0,2.0,False
4898,21737,16.0,0.0,1.0
4899,49170,16.0,0.0,1.0
4900,49131,16.0,0.0,1.0
4901,21511,16.0,0.0,1.0
4902,54024,16.0,0.0,1.0
4903,21212,16.0,0.0,1.0
4904,53984,16.0,0.0,1.0
4905,21257,16.0,0.0,1.0
4906,21260,16.0,0.0,1.0
4907,21283,16.0,0.0,1.0
4908,53975,16.0,0.0,1.0
4909,21345,16.0,0.0,1.0
4910,62804,16.0,0.0,1.0
4911,53981,16.0,0.0,1.0
4912,49585,16.0,0.0,1.0
4913,62753,16.0,0.0,1.0
4914,21416,16.0,0.0,1.0
4915,21435,16.0,0.0,1.0
4916,49571,14.0,2.0,False
4917,49564,16.0,0.0,1.0
4918,54000,16.0,0.0,1.0
4919,49512,16.0,0.0,1.0
4920,21504,16.0,0.0,1.0
4921,55298,16.0,0.0,1.0
4922,43289,16.0,0.0,1.0
4923,45319,16.0,0.0,1.0
4924,36578,16.0,0.0,1.0
4925,36739,16.0,0.0,1.0
4926,58031,16.0,0.0,1.0
4927,36659,16.0,0.0,1.0
4928,36646,16.0,0.0,1.0
4929,29457,16.0,0.0,1.0
4930,58053,16.0,0.0,1.0
4931,29482,16.0,0.0,1.0
4932,36602,16.0,0.0,1.0
4933,29495,16.0,0.0,1.0
4934,58063,15.0,1.0,False
4935,58014,16.0,0.0,1.0
4936,29523,16.0,0.0,1.0
4937,36562,16.0,0.0,1.0
4938,29551,16.0,0.0,1.0
4939,29566,16.0,0.0,1.0
4940,29574,16.0,0.0,1.0
4941,58124,16.0,0.0,1.0
4942,29608,16.0,0.0,1.0
4943,36330,16.0,0.0,1.0
4944,29615,16.0,0.0,1.0
4945,29381,16.0,0.0,1.0
4946,36747,16.0,0.0,1.0
4947,29633,16.0,0.0,1.0
4948,36983,16.0,0.0,1.0
4949,29089,16.0,0.0,1.0
4950,37110,16.0,0.0,1.0
4951,4408,16.0,0.0,1.0
4952,29138,16.0,0.0,1.0
4953,57901,16.0,0.0,1.0
4954,37013,16.0,0.0,1.0
4955,29167,16.0,0.0,1.0
4956,29204,16.0,0.0,1.0
4957,60321,16.0,0.0,1.0
4958,36938,16.0,0.0,1.0
4959,36780,16.0,0.0,1.0
4960,29225,16.0,0.0,1.0
4961,29228,16.0,0.0,1.0
4962,57967,16.0,0.0,1.0
4963,36873,16.0,0.0,1.0
4964,36865,16.0,0.0,1.0
4965,36853,16.0,0.0,1.0
4966,36851,15.0,1.0,False
4967,36832,16.0,0.0,1.0
4968,60275,14.0,2.0,False
4969,36298,16.0,0.0,1.0
4970,58169,16.0,0.0,1.0
4971,60354,16.0,0.0,1.0
4972,58338,16.0,0.0,1.0
4973,29898,16.0,0.0,1.0
4974,35848,16.0,0.0,1.0
4975,29899,16.0,0.0,1.0
4976,58309,16.0,0.0,1.0
4977,60072,16.0,0.0,1.0
4978,35814,16.0,0.0,1.0
4979,35791,16.0,0.0,1.0
4980,60060,16.0,0.0,1.0
4981,35768,16.0,0.0,1.0
4982,29998,16.0,0.0,1.0
4983,35861,16.0,0.0,1.0
4984,60049,16.0,0.0,1.0
4985,30005,9.0,7.0,False
4986,30013,15.0,1.0,False
4987,35765,16.0,0.0,1.0
4988,35718,16.0,0.0,1.0
4989,35675,16.0,0.0,1.0
4990,35662,16.0,0.0,1.0
4991,30041,16.0,0.0,1.0
4992,58374,16.0,0.0,1.0
4993,58306,16.0,0.0,1.0
4994,58294,16.0,0.0,1.0
4995,36228,16.0,0.0,1.0
4996,58245,16.0,0.0,1.0
4997,36209,16.0,0.0,1.0
4998,29648,16.0,0.0,1.0
4999,36207,16.0,0.0,1.0
5000,36147,16.0,0.0,1.0
5001,58215,16.0,0.0,1.0
5002,58221,16.0,0.0,1.0
5003,36016,16.0,0.0,1.0
5004,29740,16.0,0.0,1.0
5005,36006,16.0,0.0,1.0
5006,29779,16.0,0.0,1.0
5007,35885,16.0,0.0,1.0
5008,35970,16.0,0.0,1.0
5009,58274,16.0,0.0,1.0
5010,29841,16.0,0.0,1.0
5011,35895,16.0,0.0,1.0
5012,60109,16.0,0.0,1.0
5013,29852,16.0,0.0,1.0
5014,60093,15.0,1.0,False
5015,29883,16.0,0.0,1.0
5016,35888,16.0,0.0,1.0
5017,37123,16.0,0.0,1.0
5018,29056,16.0,0.0,1.0
5019,45317,16.0,0.0,1.0
5020,28539,16.0,0.0,1.0
5021,57552,16.0,0.0,1.0
5022,28386,16.0,0.0,1.0
5023,38065,16.0,0.0,1.0
5024,28402,16.0,0.0,1.0
5025,28485,16.0,0.0,1.0
5026,60542,16.0,0.0,1.0
5027,38015,16.0,0.0,1.0
5028,38007,16.0,0.0,1.0
5029,37965,16.0,0.0,1.0
5030,57610,16.0,0.0,1.0
5031,28358,16.0,0.0,1.0
5032,28573,16.0,0.0,1.0
5033,28577,16.0,0.0,1.0
5034,37926,16.0,0.0,1.0
5035,57635,16.0,0.0,1.0
5036,60505,14.0,2.0,False
5037,28625,16.0,0.0,1.0
5038,28630,16.0,0.0,1.0
5039,37866,16.0,0.0,1.0
5040,37853,16.0,0.0,1.0
5041,60572,16.0,0.0,1.0
5042,57539,16.0,0.0,1.0
5043,37838,16.0,0.0,1.0
5044,28288,16.0,0.0,1.0
5045,57436,16.0,0.0,1.0
5046,28162,16.0,0.0,1.0
5047,4420,16.0,0.0,1.0
5048,57467,16.0,0.0,1.0
5049,38345,16.0,0.0,1.0
5050,60606,16.0,0.0,1.0
5051,57492,15.0,1.0,False
5052,38246,16.0,0.0,1.0
5053,38213,16.0,0.0,1.0
5054,57505,16.0,0.0,1.0
5055,38141,16.0,0.0,1.0
5056,28307,16.0,0.0,1.0
5057,57507,16.0,0.0,1.0
5058,38206,16.0,0.0,1.0
5059,57510,16.0,0.0,1.0
5060,38190,16.0,0.0,1.0
5061,57513,16.0,0.0,1.0
5062,38183,16.0,0.0,1.0
5063,57522,16.0,0.0,1.0
